Time,Position,Velocity
8.33333333,4.72229954,0.561958572
8.36666667,4.7410317,0.561972732
8.4,4.75976437,0.561984222
8.43333333,4.77849733,0.561994088
8.46666667,4.79723056,0.562002658
8.5,4.81596415,0.562011122
8.53333333,4.83469806,0.562021526
8.56666667,4.85343231,0.56203411
8.6,4.87216696,0.562049469
8.63333333,4.89090237,0.562068329
8.66666667,4.90963833,0.562088064
8.7,4.92837485,0.562108012
8.73333333,4.9471121,0.562126617
8.76666667,4.96584997,0.562142292
8.8,4.98458824,0.562155706
8.83333333,5.00332689,0.562166919
8.86666667,5.02206598,0.562176207
8.9,5.04080537,0.562185711
8.93333333,5.05954504,0.562195872
8.96666667,5.07828506,0.562207448
9,5.0970256,0.562220782
9.03333333,5.11576653,0.5622345
9.06666667,5.13450784,0.562248131
9.1,5.15324966,0.562260021
9.13333333,5.17199183,0.562269063
9.16666667,5.19073422,0.562275609
9.2,5.20947678,0.562279476
9.23333333,5.22821945,0.562280516
9.26666667,5.24696213,0.562280475
9.3,5.26570481,0.562280355
9.33333333,5.2844475,0.562280746
9.36666667,5.30319021,0.562281981
9.4,5.32193297,0.562283741
9.43333333,5.34067579,0.562285148
9.46666667,5.35941863,0.562285199
9.5,5.37816143,0.562283065
9.53333333,5.39690413,0.562278284
9.56666667,5.41564662,0.562270883
9.6,5.43438883,0.562261361
9.63333333,5.45313068,0.562250514
9.66666667,5.47187217,0.562239478
9.7,5.4906133,0.562228913
9.73333333,5.50935408,0.562219161
9.76666667,5.52809459,0.562209952
9.8,5.5468348,0.562201097
9.83333333,5.56557463,0.562191541
9.86666667,5.58431416,0.562180801
9.9,5.60305334,0.562168677
9.93333333,5.62179211,0.562154829
9.96666667,5.64053027,0.56213933
10,5.65926797,0.562123394
10.0333333,5.67800519,0.562107478
10.0666667,5.6967419,0.562092194
10.1,5.71547802,0.562078515
10.1333333,5.73421375,0.56206599
10.1666667,5.75294912,0.562054417
10.2,5.77168412,0.562043559
10.2333333,5.79041867,0.562032675
10.2666667,5.80915289,0.562021354
10.3,5.82788677,0.562009564
10.3333333,5.84662026,0.561997285
10.3666667,5.86535324,0.561985096
10.4,5.88408588,0.561973679
10.4333333,5.90281819,0.561963378
10.4666667,5.92155019,0.561954677
10.5,5.94028188,0.561948486
10.5333333,5.95901342,0.561943858
10.5666667,5.97774484,0.56194055
10.6,5.99647616,0.561938326
10.6333333,6.01520741,0.561936806
10.6666667,6.03393861,0.561935553
10.7,6.05266979,0.561934633
10.7333333,6.07140094,0.561934169
10.7666667,6.09013209,0.561935075
10.8,6.10886331,0.561937485
10.8333333,6.12759462,0.5619415
10.8666667,6.14632611,0.561947883
10.9,6.16505784,0.561956406
10.9333333,6.18378989,0.561966794
10.9666667,6.20252231,0.561978627
11,6.22125514,0.561991462
11.0333333,6.23998841,0.562004964
11.0666667,6.25872213,0.562019
11.1,6.27745633,0.562033674
11.1333333,6.29619106,0.562049321
11.1666667,6.31492633,0.562066301
11.2,6.33366219,0.562084943
11.2333333,6.35239871,0.562105418
11.2666667,6.37113594,0.562127688
11.3,6.38987402,0.562151623
11.3333333,6.40861283,0.562176548
11.3666667,6.42735241,0.562202231
11.4,6.44609285,0.562228404
11.4333333,6.46483435,0.56225484
11.4666667,6.48357666,0.562281496
11.5,6.50231979,0.562308498
11.5333333,6.52106375,0.562335995
11.5666667,6.53980883,0.562364478
11.6,6.55855488,0.562393973
11.6333333,6.57730186,0.562424323
11.6666667,6.59604977,0.562455418
11.7,6.61479874,0.562487106
11.7333333,6.63354897,0.562518949
11.7666667,6.65230017,0.562550581
11.8,6.67105233,0.56258187
11.8333333,6.68980544,0.562612724
11.8666667,6.70855979,0.562643054
11.9,6.72731514,0.562673178
11.9333333,6.74607141,0.562703269
11.9666667,6.7648286,0.562733431
12,6.78358683,0.562763767
12.0333333,6.80234625,0.56279419
12.0666667,6.8211066,0.562824437
12.1,6.83986786,0.562854309
12.1333333,6.85863003,0.562883599
12.1666667,6.87739338,0.562911764
12.2,6.89615762,0.562938939
12.2333333,6.91492268,0.562965235
12.2666667,6.93368853,0.562990732
12.3,6.95245528,0.563015486
12.3333333,6.97122295,0.563039697
12.3666667,6.98999136,0.563063555
12.4,7.00876046,0.563087074
12.4333333,7.02753041,0.563110079
12.4666667,7.04630112,0.56313243
12.5,7.06507256,0.563153931
12.5333333,7.0838447,0.563174422
12.5666667,7.10261751,0.563193828
12.6,7.12139094,0.563212181
12.6333333,7.14016497,0.563229609
12.6666667,7.15893957,0.563246301
12.7,7.17771472,0.563262453
12.7333333,7.1964904,0.563278219
12.7666667,7.2152666,0.563293672
12.8,7.23404333,0.563308774
12.8333333,7.2528205,0.563323511
12.8666667,7.27159815,0.563337737
12.9,7.29037634,0.56335121
12.9333333,7.30915499,0.563363981
12.9666667,7.32793395,0.563376298
13,7.34671334,0.563388016
13.0333333,7.36549318,0.563399381
13.0666667,7.38427332,0.563410641
13.1,7.40305383,0.563421874
13.1333333,7.42183481,0.563433294
13.1666667,7.44061609,0.563444844
13.2,7.45939773,0.563456558
13.2333333,7.47817988,0.563468396
13.2666667,7.49696235,0.563480255
13.3,7.51574515,0.563492121
13.3333333,7.5345285,0.563504022
13.3666667,7.55331216,0.563516048
13.4,7.57209614,0.56352821
13.4333333,7.59088073,0.56354098
13.4666667,7.60966566,0.563554247
13.5,7.62845093,0.563568018
13.5333333,7.64723687,0.563582853
13.5666667,7.66602325,0.563598333
13.6,7.68481003,0.563614389
13.6333333,7.70359753,0.563631337
13.6666667,7.72238557,0.563648854
13.7,7.74117407,0.563666851
13.7333333,7.75996333,0.563685638
13.7666667,7.77875324,0.56370519
13.8,7.79754366,0.563725386
13.8333333,7.81633488,0.563746673
13.8666667,7.8351269,0.563769124
13.9,7.85391947,0.563792379
13.9333333,7.87271291,0.563816853
13.9666667,7.89150721,0.563842438
14,7.91030246,0.56386911
14.0333333,7.9290986,0.563896664
14.0666667,7.94789565,0.563925055
14.1,7.96669364,0.563954256
14.1333333,7.98549259,0.563984261
14.1666667,8.00429253,0.56401508
14.2,8.02309348,0.564046768
14.2333333,8.04189565,0.564079537
14.2666667,8.06069892,0.564113302
14.3,8.07950332,0.564148008
14.3333333,8.09830886,0.564183596
14.3666667,8.11711557,0.564219983
14.4,8.13592347,0.564257075
14.4333333,8.15473259,0.564294786
14.4666667,8.17354303,0.564333083
14.5,8.19235502,0.564372023
14.5333333,8.21116811,0.564411418
14.5666667,8.22998229,0.56445128
14.6,8.2487981,0.564491847
14.6333333,8.26761531,0.564533016
14.6666667,8.28643368,0.564574645
14.7,8.30525335,0.564616761
14.7333333,8.32407487,0.564659394
14.7666667,8.34289758,0.564702251
14.8,8.36172149,0.564745294
14.8333333,8.38054716,0.564788488
14.8666667,8.39937429,0.564831737
14.9,8.41820263,0.564875024
14.9333333,8.43703235,0.564918349
14.9666667,8.45586393,0.564961735
15,8.47469672,0.565005157
15.0333333,8.49353072,0.565048606
15.0666667,8.51236653,0.565092039
15.1,8.53120378,0.565135362
15.1333333,8.55004223,0.565178538
15.1666667,8.56888208,0.565221487
15.2,8.58772373,0.565264011
15.2333333,8.60656657,0.565306214
15.2666667,8.62541058,0.565348089
15.3,8.64425635,0.565389462
15.3333333,8.66310345,0.565430472
15.3666667,8.6819517,0.565471176
15.4,8.70080129,0.565511528
15.4333333,8.71965255,0.565551419
15.4666667,8.73850482,0.565590998
15.5,8.75735848,0.565630114
15.5333333,8.77621343,0.565668745
15.5666667,8.79506963,0.565706852
15.6,8.81392708,0.565744408
15.6333333,8.8327859,0.565781346
15.6666667,8.85164594,0.565817748
15.7,8.87050717,0.565853663
15.7333333,8.88936957,0.565889133
15.7666667,8.90823313,0.565924192
15.8,8.92709784,0.565958863
15.8333333,8.94596368,0.565993154
15.8666667,8.96483064,0.566027062
15.9,8.98369871,0.566060575
15.9333333,9.00256794,0.566093661
15.9666667,9.02143833,0.566126314
16,9.04030978,0.566158591
16.0333333,9.0591824,0.566190507
16.0666667,9.07805587,0.566222199
16.1,9.09693034,0.566253656
16.1333333,9.11580616,0.566284905
16.1666667,9.13468285,0.566316062
16.2,9.15356041,0.566347142
16.2333333,9.17243925,0.566378143
16.2666667,9.19131913,0.566409099
16.3,9.21019987,0.566440027
16.3333333,9.2290816,0.566470931
16.3666667,9.24796465,0.566501855
16.4,9.26684857,0.56653284
16.4333333,9.28573336,0.566563907
16.4666667,9.30461943,0.566595179
16.5,9.32350655,0.566626702
16.5333333,9.34239456,0.566658466
16.5666667,9.36128359,0.566690533
16.6,9.380174,0.566723062
16.6333333,9.39906532,0.56675591
16.6666667,9.41795757,0.566789081
16.7,9.43685119,0.566822745
16.7333333,9.45574595,0.566856839
16.7666667,9.47464167,0.566891314
16.8,9.49353849,0.56692624
16.8333333,9.51243683,0.566961854
16.8666667,9.53133617,0.566997959
16.9,9.55023653,0.567034569
16.9333333,9.5691384,0.567071963
16.9666667,9.58804155,0.567110019
17,9.60694577,0.567148626
17.0333333,9.62585122,0.567187858
17.0666667,9.64475838,0.567227924
17.1,9.66366655,0.567268475
17.1333333,9.68257618,0.56730972
17.1666667,9.70148719,0.567351616
17.2,9.72039961,0.567394175
17.2333333,9.73931345,0.567437412
17.2666667,9.75822873,0.567481337
17.3,9.77714548,0.567525954
17.3333333,9.79606373,0.567571257
17.3666667,9.81498349,0.567617227
17.4,9.83390488,0.567663877
17.4333333,9.85282784,0.567711139
17.4666667,9.87175238,0.567758979
17.5,9.89067852,0.567807372
17.5333333,9.90960627,0.567856298
17.5666667,9.92853579,0.567905782
17.6,9.94746677,0.567955716
17.6333333,9.96639929,0.568006108
17.6666667,9.9853337,0.56805704
17.7,10.00427,0.568108451
17.7333333,10.0232078,0.568160237
17.7666667,10.0421472,0.568212371
17.8,10.0610883,0.568264822
17.8333333,10.0800316,0.568317637
17.8666667,10.0989765,0.568370669
17.9,10.117923,0.568423893
17.9333333,10.1368712,0.568477289
17.9666667,10.1558213,0.568530858
18,10.1747734,0.56858457
18.0333333,10.1937272,0.568638376
18.0666667,10.2126826,0.568692253
18.1,10.2316397,0.568746178
18.1333333,10.250599,0.568800108
18.1666667,10.26956,0.568853993
18.2,10.2885227,0.568907804
18.2333333,10.307487,0.568961514
18.2666667,10.3264532,0.569015076
18.3,10.3454215,0.569068439
18.3333333,10.3643914,0.569121625
18.3666667,10.3833629,0.569174623
18.4,10.402336,0.569227421
18.4333333,10.4213113,0.569279934
18.4666667,10.4402883,0.569332192
18.5,10.4592669,0.569384195
18.5333333,10.4782471,0.569435927
18.5666667,10.4972291,0.569487341
18.6,10.516213,0.569538355
18.6333333,10.5351985,0.569589048
18.6666667,10.5541856,0.569639416
18.7,10.5731742,0.569689457
18.7333333,10.5921648,0.569739084
18.7666667,10.6111571,0.569788361
18.8,10.6301508,0.569837327
18.8333333,10.6491461,0.569885988
18.8666667,10.668143,0.569934326
18.9,10.6871418,0.569982268
18.9333333,10.706142,0.570029915
18.9666667,10.7251438,0.570077271
19,10.744147,0.570124344
19.0333333,10.7631519,0.570171079
19.0666667,10.7821586,0.57021753
19.1,10.8011666,0.570263754
19.1333333,10.8201761,0.570309769
19.1666667,10.839187,0.570355591
19.2,10.8581998,0.570401196
19.2333333,10.877214,0.570446668
19.2666667,10.8962296,0.570492022
19.3,10.9152466,0.570537274
19.3333333,10.9342653,0.570582426
19.3666667,10.9532856,0.570627513
19.4,10.9723073,0.57067257
19.4333333,10.9913304,0.570717618
19.4666667,11.0103548,0.570762678
19.5,11.0293812,0.570807811
19.5333333,11.048409,0.570853035
19.5666667,11.0674382,0.570898372
19.6,11.0864687,0.570943842
19.6333333,11.1055009,0.570989498
19.6666667,11.1245348,0.571035382
19.7,11.1435701,0.571081476
19.7333333,11.1626069,0.571127795
19.7666667,11.1816451,0.571174356
19.8,11.2006851,0.571221278
19.8333333,11.2197268,0.571268516
19.8666667,11.2387698,0.571316073
19.9,11.2578143,0.571363969
19.9333333,11.2768605,0.571412268
19.9666667,11.2959086,0.571461051
20,11.3149582,0.571510233
20.0333333,11.3340093,0.571559822
20.0666667,11.3530619,0.571609827
20.1,11.3721165,0.571660387
20.1333333,11.3911729,0.571711422
20.1666667,11.4102308,0.5717629
20.2,11.4292903,0.571814827
20.2333333,11.4483515,0.57186725
20.2666667,11.4674149,0.57192028
20.3,11.4864798,0.571973778
20.3333333,11.5055465,0.572027746
20.3666667,11.5246148,0.572082183
20.4,11.5436852,0.572137208
20.4333333,11.5627575,0.572192748
20.4666667,11.5818315,0.572248734
20.5,11.6009073,0.572305159
20.5333333,11.6199849,0.572362036
20.5666667,11.6390648,0.572419474
20.6,11.6581465,0.572477317
20.6333333,11.67723,0.572535555
20.6666667,11.6963153,0.57259418
20.7,11.7154028,0.572653259
20.7333333,11.7344925,0.572712746
20.7666667,11.7535839,0.572772564
20.8,11.7726772,0.572832696
20.8333333,11.7917724,0.572893127
20.8666667,11.8108701,0.57295393
20.9,11.8299697,0.573014972
20.9333333,11.8490712,0.573076236
20.9666667,11.8681745,0.573137707
21,11.8872801,0.573199397
21.0333333,11.906388,0.573261276
21.0666667,11.9254978,0.57332329
21.1,11.9446095,0.573385421
21.1333333,11.9637231,0.573447652
21.1666667,11.9828393,0.573509977
21.2,12.0019575,0.573572341
21.2333333,12.0210776,0.573634724
21.2666667,12.0401996,0.573697107
21.3,12.0593238,0.573759467
21.3333333,12.0784504,0.573821769
21.3666667,12.0975789,0.573884004
21.4,12.1167093,0.57394616
21.4333333,12.1358416,0.574008222
21.4666667,12.1549764,0.574070135
21.5,12.1741133,0.574131905
21.5333333,12.193252,0.574193529
21.5666667,12.2123927,0.574254995
21.6,12.2315354,0.57431627
21.6333333,12.2506805,0.574377304
21.6666667,12.2698275,0.574438138
21.7,12.2889764,0.574498767
21.7333333,12.3081271,0.574559185
21.7666667,12.3272802,0.574619324
21.8,12.3464354,0.574679219
21.8333333,12.3655924,0.574738891
21.8666667,12.3847512,0.57479834
21.9,12.4039119,0.574857548
21.9333333,12.4230751,0.574916461
21.9666667,12.44224,0.574975151
22,12.4614068,0.575033622
22.0333333,12.4805753,0.575091876
22.0666667,12.4997461,0.575149869
22.1,12.5189189,0.575207635
22.1333333,12.5380934,0.575265211
22.1666667,12.5572698,0.575322608
22.2,12.5764479,0.575379829
22.2333333,12.5956285,0.57543684
22.2666667,12.6148107,0.575493714
22.3,12.6339948,0.575550461
22.3333333,12.6531805,0.575607092
22.3666667,12.6723684,0.575663602
22.4,12.6915583,0.575720017
22.4333333,12.7107499,0.57577637
22.4666667,12.7299433,0.575832674
22.5,12.7491384,0.575888944
22.5333333,12.7683359,0.5759452
22.5666667,12.7875351,0.576001473
22.6,12.8067361,0.576057776
22.6333333,12.8259388,0.576114125
22.6666667,12.8451435,0.576170549
22.7,12.8643503,0.576227081
22.7333333,12.8835589,0.576283721
22.7666667,12.9027692,0.576340482
22.8,12.9219812,0.576397379
22.8333333,12.9411956,0.576454488
22.8666667,12.9604119,0.576511786
22.9,12.9796299,0.576569279
22.9333333,12.9988496,0.57662698
22.9666667,13.0180714,0.576684934
23,13.0372954,0.576743196
23.0333333,13.0565213,0.576801717
23.0666667,13.0757489,0.576860506
23.1,13.0949783,0.576919573
23.1333333,13.1142101,0.576979019
23.1666667,13.1334439,0.577038795
23.2,13.1526795,0.577098881
23.2333333,13.171917,0.577159286
23.2666667,13.1911565,0.577220045
23.3,13.2103984,0.577281237
23.3333333,13.2296423,0.577342767
23.3666667,13.248888,0.57740464
23.4,13.2681356,0.577466855
23.4333333,13.2873856,0.577529508
23.4666667,13.3066379,0.577592547
23.5,13.325892,0.577655928
23.5333333,13.3451481,0.577719649
23.5666667,13.3644063,0.577783724
23.6,13.3836671,0.577848243
23.6333333,13.4029299,0.577913085
23.6666667,13.4221947,0.577978246
23.7,13.4414615,0.57804372
23.7333333,13.4607308,0.578109567
23.7666667,13.4800024,0.578175753
23.8,13.4992761,0.578242218
23.8333333,13.5185518,0.578308954
23.8666667,13.5378296,0.578375953
23.9,13.5571102,0.578443288
23.9333333,13.5763929,0.578510847
23.9666667,13.5956777,0.57857862
24,13.6149645,0.578646595
24.0333333,13.6342539,0.578714792
24.0666667,13.6535458,0.578783189
24.1,13.6728397,0.578851736
24.1333333,13.6921358,0.57892042
24.1666667,13.711434,0.578989228
24.2,13.730735,0.579058176
24.2333333,13.7500383,0.579127208
24.2666667,13.7693437,0.579196307
24.3,13.7886511,0.579265459
24.3333333,13.8079611,0.579334656
24.3666667,13.8272736,0.579403874
24.4,13.8465883,0.579473093
24.4333333,13.8659051,0.579542301
24.4666667,13.8852241,0.579611486
24.5,13.9045458,0.579680619
24.5333333,13.9238698,0.579749691
24.5666667,13.943196,0.579818695
24.6,13.9625242,0.579887621
24.6333333,13.9818548,0.579956448
24.6666667,14.0011881,0.580025143
24.7,14.0205235,0.580093723
24.7333333,14.039861,0.580162182
24.7666667,14.0592006,0.580230513
24.8,14.0785429,0.58029867
24.8333333,14.0978875,0.580366668
24.8666667,14.1172342,0.580434519
24.9,14.136583,0.580502218
24.9333333,14.155934,0.580569753
24.9666667,14.1752877,0.580637081
25,14.1946435,0.580704251
25.0333333,14.2140014,0.580771263
25.0666667,14.2333613,0.580838117
25.1,14.2527237,0.580904776
25.1333333,14.2720885,0.580971262
25.1666667,14.2914554,0.5810376
25.2,14.3108242,0.581103795
25.2333333,14.3301952,0.581169845
25.2666667,14.3495689,0.581235719
25.3,14.3689447,0.581301471
25.3333333,14.3883224,0.581367108
25.3666667,14.4077022,0.581432637
25.4,14.4270844,0.581498048
25.4333333,14.446469,0.581563358
25.4666667,14.4658555,0.581628594
25.5,14.4852441,0.581693766
25.5333333,14.5046347,0.581758882
25.5666667,14.524028,0.581823943
25.6,14.5434234,0.581888982
25.6333333,14.5628207,0.581954008
25.6666667,14.5822201,0.582019033
25.7,14.6016218,0.582084071
25.7333333,14.6210259,0.582149145
25.7666667,14.640432,0.582214263
25.8,14.6598401,0.582279435
25.8333333,14.6792502,0.582344671
25.8666667,14.698663,0.582410018
25.9,14.7180779,0.582475469
25.9333333,14.7374949,0.582541029
25.9666667,14.7569138,0.58260671
26,14.776335,0.582672541
26.0333333,14.7957588,0.582738558
26.0666667,14.8151846,0.582804737
26.1,14.8346124,0.582871085
26.1333333,14.8540423,0.582937611
26.1666667,14.8734748,0.583004385
26.2,14.8929096,0.583071378
26.2333333,14.9123464,0.58313858
26.2666667,14.9317853,0.583205998
26.3,14.9512265,0.583273659
26.3333333,14.9706704,0.58334162
26.3666667,14.9901163,0.583409819
26.4,15.0095644,0.583478258
26.4333333,15.0290145,0.583546943
26.4666667,15.0484674,0.583615943
26.5,15.0679226,0.583685224
26.5333333,15.0873799,0.583754758
26.5666667,15.1068394,0.583824545
26.6,15.1263012,0.583894598
26.6333333,15.1457658,0.583964988
26.6666667,15.1652326,0.584035627
26.7,15.1847016,0.584106512
26.7333333,15.2041727,0.584177641
26.7666667,15.2236465,0.584249066
26.8,15.2431229,0.58432076
26.8333333,15.2626015,0.584392682
26.8666667,15.2820823,0.584464826
26.9,15.3015654,0.584537188
26.9333333,15.3210515,0.584609834
26.9666667,15.3405399,0.584682675
27,15.3600304,0.584755703
