Time,Position,Velocity
7.63333333,0,0
7.66666667,0,0
7.7,0,0
7.73333333,0,0
7.76666667,0,0
7.8,0,0
7.83333333,0,0
7.86666667,0,0
7.9,0,0
7.93333333,0,0
7.96666667,0,0
8,0,0
8.03333333,0,0
8.06666667,0,0
8.1,0,0
8.13333333,0,0
8.16666667,0,0
8.2,0,0
8.23333333,0,0
8.26666667,0,0
8.3,0,0
8.33333333,0,0
8.36666667,0,0
8.4,0,0
8.43333333,0,0
8.46666667,0,0
8.5,0,0
8.53333333,0,0
8.56666667,0,0
8.6,0,0
8.63333333,0,0
8.66666667,0,0
8.7,0,0
8.73333333,0,0
8.76666667,0,0
8.8,0,0
8.83333333,0,0
8.86666667,0,0
8.9,0,0
8.93333333,0,0
8.96666667,0,0
9,0,0
9.03333333,0,0
9.06666667,0,0
9.1,0,0
9.13333333,0,0
9.16666667,0,0
9.2,0,0
9.23333333,0,0
9.26666667,0,0
9.3,0,0
9.33333333,0,0
9.36666667,0,0
9.4,0,0
9.43333333,0,0
9.46666667,0,0
9.5,0,0
9.53333333,0,0
9.56666667,0,0
9.6,0,0
9.63333333,0,0
9.66666667,0,0
9.7,0,0
9.73333333,0,0
9.76666667,0,0
9.8,0,0
9.83333333,0,0
9.86666667,0,0
9.9,0,0
9.93333333,0,0
9.96666667,0,0
10,0,0
10.0333333,0,0
10.0666667,0,0
10.1,0,0
10.1333333,0,0
10.1666667,0,0
10.2,0,0
10.2333333,0,0
10.2666667,0,0
10.3,0,0
10.3333333,0,0
10.3666667,0,0
10.4,0,0
10.4333333,0,0
10.4666667,0,0
10.5,0,0
10.5333333,0,0
10.5666667,0,0
10.6,0,0
10.6333333,0,0
10.6666667,0,0
10.7,0,0
10.7333333,0,0
10.7666667,0,0
10.8,0,0
10.8333333,0,0
10.8666667,0,0
10.9,0,0
10.9333333,0,0
10.9666667,0,0
11,0,0
11.0333333,0,0
11.0666667,0,0
11.1,0,0
11.1333333,0,0
11.1666667,0,0
11.2,0,0
11.2333333,0,0
11.2666667,0,0
11.3,0,0
11.3333333,0,0
11.3666667,0,0
11.4,0,0
11.4333333,0,0
11.4666667,0,0
11.5,0,0
11.5333333,0,0
11.5666667,0,0
11.6,0,0
11.6333333,0,0
11.6666667,0,0
11.7,0,0
11.7333333,0,0
11.7666667,0,0
11.8,0,0
11.8333333,0,0
11.8666667,0,0
11.9,0,0
11.9333333,0,0
11.9666667,0,0
12,0,0
12.0333333,0,0
12.0666667,0,0
12.1,0,0
12.1333333,0,0
12.1666667,0,0
12.2,0,0
12.2333333,0,0
12.2666667,0,0
12.3,0,0
12.3333333,0,0
12.3666667,0,0
12.4,0,0
12.4333333,0,0
12.4666667,0,0
12.5,0,0
12.5333333,0,0
12.5666667,0,0
12.6,0,0
12.6333333,0,0
12.6666667,0,0
12.7,0,0
12.7333333,0,0
12.7666667,0,0
12.8,0,0
12.8333333,0,0
12.8666667,0,0
12.9,0,0
12.9333333,0,0
12.9666667,0,0
13,0,0
13.0333333,0,0
13.0666667,0,0
13.1,0,0
13.1333333,0,0
13.1666667,0,0
13.2,0,0
13.2333333,0,0
13.2666667,0,0
13.3,0,0
13.3333333,0,0
13.3666667,0,0
13.4,0,0
13.4333333,0,0
13.4666667,0,0
13.5,0,0
13.5333333,0,0
13.5666667,0,0
13.6,0,0
13.6333333,0,0
13.6666667,0,0
13.7,0,0
13.7333333,0,0
13.7666667,0,0
13.8,0,0
13.8333333,0,0
13.8666667,0,0
13.9,0,0
13.9333333,0,0
13.9666667,0,0
14,0,0
14.0333333,0,0
14.0666667,0,0
14.1,0,0
14.1333333,0,0
14.1666667,0,0
14.2,0,0
14.2333333,0,0
14.2666667,0,0
14.3,0,0
14.3333333,0,0
14.3666667,0,0
14.4,0,0
14.4333333,0,0
14.4666667,0,0
14.5,0,0
14.5333333,0,0
14.5666667,0,0
14.6,0,0
14.6333333,0,0
14.6666667,0,0
14.7,0,0
14.7333333,0,0
14.7666667,0,0
14.8,0,0
14.8333333,0,0
14.8666667,0,0
14.9,0,0
14.9333333,0,0
14.9666667,0,0
15,0,0
15.0333333,0,0
15.0666667,0,0
15.1,0,0
15.1333333,0,0
15.1666667,0,0
15.2,0,0
15.2333333,0,0
15.2666667,0,0
15.3,0,0
15.3333333,0,0
15.3666667,0,0
15.4,0,0
15.4333333,0,0
15.4666667,0,0
15.5,0,0
15.5333333,0,0
15.5666667,0,0
15.6,0,0
15.6333333,0,0
15.6666667,0,0
15.7,0,0
15.7333333,0,0
15.7666667,0,0
15.8,0,0
15.8333333,0,0
15.8666667,0,0
15.9,0,0
15.9333333,0,0
15.9666667,0,0
16,0,0
16.0333333,0,0
16.0666667,0,0
16.1,0,0
16.1333333,0,0
16.1666667,0,0
16.2,0,0
16.2333333,0,0
16.2666667,0,0
16.3,0,0
16.3333333,0,0
16.3666667,0,0
16.4,0,0
16.4333333,0,0
16.4666667,0,0
16.5,0,0
16.5333333,0,0
16.5666667,0,0
16.6,0,0
16.6333333,0,0
16.6666667,0,0
16.7,0,0
16.7333333,0,0
16.7666667,0,0
16.8,0,0
16.8333333,0,0
16.8666667,0,0
16.9,0,0
16.9333333,0,0
16.9666667,0,0
17,0,0
17.0333333,0,0
17.0666667,0,0
17.1,0,0
17.1333333,0,0
17.1666667,0,0
17.2,0,0
17.2333333,0,0
17.2666667,0,0
17.3,0,0
17.3333333,0,0
17.3666667,0,0
17.4,0,0
17.4333333,0,0
17.4666667,0,0
17.5,0,0
17.5333333,0,0
17.5666667,0,0
17.6,0,0
17.6333333,0,0
17.6666667,0,0
17.7,0,0
17.7333333,0,0
17.7666667,0,0
17.8,0,0
17.8333333,0,0
17.8666667,0,0
17.9,0,0
17.9333333,0,0
17.9666667,0,0
18,0,0
18.0333333,0,0
18.0666667,0,0
18.1,0,0
18.1333333,0,0
18.1666667,0,0
18.2,0,0
18.2333333,0,0
18.2666667,0,0
18.3,0,0
18.3333333,0,0
18.3666667,0,0
18.4,0,0
18.4333333,0,0
18.4666667,0,0
18.5,0,0
18.5333333,0,0
18.5666667,0,0
18.6,0,0
18.6333333,0,0
18.6666667,0,0
18.7,0,0
18.7333333,0,0
18.7666667,0,0
18.8,0,0
18.8333333,0,0
18.8666667,0,0
18.9,0,0
18.9333333,0,0
18.9666667,0,0
19,0,0
19.0333333,0,0
19.0666667,0,0
19.1,0,0
19.1333333,0,0
19.1666667,0,0
19.2,0,0
19.2333333,0,0
19.2666667,0,0
19.3,0,0
19.3333333,0,0
19.3666667,0,0
19.4,0,0
19.4333333,0,0
19.4666667,0,0
19.5,0,0
19.5333333,0,0
19.5666667,0,0
19.6,0,0
19.6333333,0,0
19.6666667,0,0
19.7,0,0
19.7333333,0,0
19.7666667,0,0
19.8,0,0
19.8333333,0,0
19.8666667,0,0
19.9,0,0
19.9333333,0,0
19.9666667,0,0
20,0,0
20.0333333,0,0
20.0666667,0,0
20.1,0,0
20.1333333,0,0
20.1666667,0,0
20.2,0,0
20.2333333,0,0
20.2666667,0,0
20.3,0,0
20.3333333,0,0
20.3666667,0,0
20.4,0,0
20.4333333,0,0
20.4666667,0,0
20.5,0,0
20.5333333,0,0
20.5666667,0,0
20.6,0,0
20.6333333,0,0
20.6666667,0,0
20.7,0,0
20.7333333,0,0
20.7666667,0,0
20.8,0,0
20.8333333,0,0
20.8666667,0,0
20.9,0,0
20.9333333,0,0
20.9666667,0,0
21,0,0
21.0333333,0,0
21.0666667,0,0
21.1,0,0
21.1333333,0,0
21.1666667,0,0
21.2,0,0
21.2333333,0,0
21.2666667,0,0
21.3,0,0
21.3333333,0,0
21.3666667,0,0
21.4,0,0
21.4333333,0,0
21.4666667,0,0
21.5,0,0
21.5333333,0,0
21.5666667,0,0
21.6,0,0
21.6333333,0,0
21.6666667,0,0
21.7,0,0
21.7333333,0,0
21.7666667,0,0
21.8,0,0
21.8333333,0,0
21.8666667,0,0
21.9,0,0
21.9333333,0,0
21.9666667,0,0
22,0,0
22.0333333,0,0
22.0666667,0,0
22.1,0,0
22.1333333,0,0
22.1666667,0,0
22.2,0,0
22.2333333,0,0
22.2666667,0,0
22.3,0,0
22.3333333,0,0
22.3666667,0,0
22.4,0,0
22.4333333,0,0
22.4666667,0,0
22.5,0,0
22.5333333,0,0
22.5666667,0,0
22.6,0,0
22.6333333,0,0
22.6666667,0,0
22.7,0,0
22.7333333,0,0
22.7666667,0,0
22.8,0,0
22.8333333,0,0
22.8666667,0,0
22.9,0,0
22.9333333,0,0
22.9666667,0,0
23,0,0
23.0333333,0,0
23.0666667,0,0
23.1,0,0
23.1333333,0,0
23.1666667,0,0
23.2,0,0
23.2333333,0,0
23.2666667,0,0
23.3,0,0
23.3333333,0,0
23.3666667,0,0
23.4,0,0
23.4333333,0,0
23.4666667,0,0
23.5,0,0
23.5333333,0,0
23.5666667,0,0
23.6,0,0
23.6333333,0,0
23.6666667,0,0
23.7,0,0
23.7333333,0,0
23.7666667,0,0
23.8,0,0
23.8333333,0,0
23.8666667,0,0
23.9,0,0
23.9333333,0,0
23.9666667,0,0
24,0,0
24.0333333,0,0
24.0666667,0,0
24.1,0,0
24.1333333,0,0
24.1666667,0,0
24.2,0,0
24.2333333,0,0
24.2666667,0,0
24.3,0,0
24.3333333,0,0
24.3666667,0,0
24.4,0,0
24.4333333,0,0
24.4666667,0,0
24.5,0,0
24.5333333,0,0
24.5666667,0,0
24.6,0,0
24.6333333,0,0
24.6666667,0,0
24.7,0,0
24.7333333,0,0
24.7666667,0,0
24.8,0,0
24.8333333,0,0
24.8666667,0,0
24.9,0,0
24.9333333,0,0
24.9666667,0,0
25,0,0
25.0333333,0,0
25.0666667,0,0
25.1,0,0
25.1333333,0,0
25.1666667,0,0
25.2,0,0
25.2333333,0,0
25.2666667,0,0
25.3,0,0
25.3333333,0,0
25.3666667,0,0
25.4,0,0
25.4333333,0,0
25.4666667,0,0
25.5,0,0
25.5333333,0,0
25.5666667,0,0
25.6,0,0
25.6333333,0,0
25.6666667,0,0
25.7,0,0
25.7333333,0,0
25.7666667,0,0
25.8,0,0
25.8333333,0,0
25.8666667,0,0
25.9,0,0
25.9333333,0,0
25.9666667,0,0
26,0,0
26.0333333,0,0
26.0666667,0,0
26.1,0,0
26.1333333,0,0
26.1666667,0,0
26.2,0,0
26.2333333,0,0
26.2666667,0,0
26.3,0,0
26.3333333,0,0
26.3666667,0,0
26.4,0,0
26.4333333,0,0
26.4666667,0,0
26.5,0,0
26.5333333,0,0
26.5666667,0,0
26.6,0,0
26.6333333,0,0
26.6666667,0,0
26.7,0,0
26.7333333,0,0
26.7666667,0,0
26.8,0,0
26.8333333,0,0
26.8666667,0,0
26.9,0,0
26.9333333,0,0
26.9666667,0,0
27,0,0
27.0333333,0,0
27.0666667,0,0
27.1,0,0
27.1333333,0,0
27.1666667,0,0
27.2,0,0
27.2333333,0,0
27.2666667,0,0
27.3,0,0
27.3333333,0,0
27.3666667,0,0
27.4,0,0
27.4333333,0,0
27.4666667,0,0
27.5,0,0
27.5333333,0,0
27.5666667,0,0
27.6,0,0
27.6333333,0,0
27.6666667,0,0
27.7,0,0
27.7333333,0,0
27.7666667,0,0
27.8,0,0
27.8333333,0,0
27.8666667,0,0
27.9,0,0
27.9333333,0,0
27.9666667,0,0
28,0,0
28.0333333,0,0
28.0666667,0,0
28.1,0,0
28.1333333,0,0
28.1666667,0,0
28.2,0,0
28.2333333,0,0
28.2666667,0,0
28.3,0,0
28.3333333,0,0
28.3666667,0,0
28.4,0,0
28.4333333,0,0
28.4666667,0,0
28.5,0,0
28.5333333,0,0
28.5666667,0,0
28.6,0,0
28.6333333,0,0
28.6666667,0,0
28.7,0,0
28.7333333,0,0
28.7666667,0,0
28.8,0,0
28.8333333,0,0
28.8666667,0,0
28.9,0,0
28.9333333,0,0
28.9666667,0,0
29,0,0
29.0333333,0,0
29.0666667,0,0
29.1,0,0
29.1333333,0,0
29.1666667,0,0
29.2,0,0
29.2333333,0,0
29.2666667,0,0
29.3,0,0
29.3333333,0,0
29.3666667,0,0
29.4,0,0
29.4333333,0,0
29.4666667,0,0
29.5,0,0
29.5333333,0,0
29.5666667,0,0
29.6,0,0
29.6333333,0,0
29.6666667,0,0
29.7,0,0
29.7333333,0,0
29.7666667,0,0
29.8,0,0
29.8333333,0,0
29.8666667,0,0
29.9,0,0
29.9333333,0,0
29.9666667,0,0
30,0,0
30.0333333,0,0
30.0666667,0,0
30.1,0,0
30.1333333,0,0
30.1666667,0,0
30.2,0,0
30.2333333,0,0
30.2666667,0,0
30.3,0,0
30.3333333,0,0
30.3666667,0,0
30.4,0,0
30.4333333,0,0
30.4666667,0,0
30.5,0,0
30.5333333,0,0
30.5666667,0,0
30.6,0,0
30.6333333,0,0
30.6666667,0,0
30.7,0,0
30.7333333,0,0
30.7666667,0,0
30.8,0,0
30.8333333,0,0
30.8666667,0,0
30.9,0,0
30.9333333,0,0
30.9666667,0,0
31,0,0
31.0333333,0,0
31.0666667,0,0
31.1,0,0
31.1333333,0,0
31.1666667,0,0
31.2,0,0
31.2333333,0,0
31.2666667,0,0
31.3,0,0
31.3333333,0,0
31.3666667,0,0
31.4,0,0
31.4333333,0,0
31.4666667,0,0
31.5,0,0
31.5333333,0,0
31.5666667,0,0
31.6,0,0
31.6333333,0,0
31.6666667,0,0
31.7,0,0
31.7333333,0,0
31.7666667,0,0
31.8,0,0
31.8333333,0,0
31.8666667,0,0
31.9,0,0
31.9333333,0,0
31.9666667,0,0
32,0,0
32.0333333,0,0
32.0666667,0,0
32.1,0,0
32.1333333,0,0
32.1666667,0,0
32.2,0,0
32.2333333,0,0
32.2666667,0,0
32.3,0,0
32.3333333,0,0
32.3666667,0,0
32.4,0,0
32.4333333,0,0
32.4666667,0,0
32.5,0,0
32.5333333,0,0
32.5666667,0,0
32.6,0,0
32.6333333,0,0
32.6666667,0,0
32.7,0,0
32.7333333,0,0
32.7666667,0,0
32.8,0,0
32.8333333,0,0
32.8666667,0,0
32.9,0,0
32.9333333,0,0
32.9666667,0,0
33,0,0
33.0333333,0,0
33.0666667,0,0
33.1,0,0
33.1333333,0,0
33.1666667,0,0
33.2,0,0
33.2333333,0,0
33.2666667,0,0
33.3,0,0
33.3333333,0,0
33.3666667,0,0
33.4,0,0
33.4333333,0,0
33.4666667,0,0
33.5,0,0
33.5333333,0,0
33.5666667,0,0
33.6,0,0
33.6333333,0,0
33.6666667,0,0
33.7,0,0
33.7333333,0,0
33.7666667,0,0
33.8,0,0
33.8333333,0,0
33.8666667,0,0
33.9,0,0
33.9333333,0,0
33.9666667,0,0
34,0,0
34.0333333,0,0
34.0666667,0,0
34.1,0,0
34.1333333,0,0
34.1666667,0,0
34.2,0,0
34.2333333,0,0
34.2666667,0,0
34.3,0,0
34.3333333,0,0
34.3666667,0,0
34.4,0,0
34.4333333,0,0
34.4666667,0,0
34.5,0,0
34.5333333,0,0
34.5666667,0,0
34.6,0,0
34.6333333,0,0
34.6666667,0,0
34.7,0,0
34.7333333,0,0
34.7666667,0,0
34.8,0,0
34.8333333,0,0
34.8666667,0,0
34.9,0,0
34.9333333,0,0
34.9666667,0,0
35,0,0
35.0333333,0,0
35.0666667,0,0
35.1,0,0
35.1333333,0,0
35.1666667,0,0
35.2,0,0
35.2333333,0,0
35.2666667,0,0
35.3,0,0
35.3333333,0,0
35.3666667,0,0
35.4,0,0
35.4333333,0,0
35.4666667,0,0
35.5,0,0
35.5333333,0,0
35.5666667,0,0
35.6,0,0
35.6333333,0,0
35.6666667,0,0
35.7,0,0
35.7333333,0,0
35.7666667,0,0
35.8,0,0
35.8333333,0,0
35.8666667,0,0
35.9,0,0
35.9333333,0,0
35.9666667,0,0
36,0,0
36.0333333,0,0
36.0666667,0,0
36.1,0,0
36.1333333,0,0
36.1666667,0,0
36.2,0,0
36.2333333,0,0
36.2666667,0,0
36.3,0,0
36.3333333,0,0
36.3666667,0,0
36.4,0,0
36.4333333,0,0
36.4666667,0,0
36.5,0,0
36.5333333,0,0
36.5666667,0,0
36.6,0,0
36.6333333,0,0
36.6666667,0,0
36.7,0,0
36.7333333,0,0
36.7666667,0,0
36.8,0,0
36.8333333,0,0
36.8666667,0,0
36.9,0,0
36.9333333,0,0
36.9666667,0,0
37,0,0
37.0333333,0,0
37.0666667,0,0
37.1,0,0
37.1333333,0,0
37.1666667,0,0
37.2,0,0
37.2333333,0,0
37.2666667,0,0
37.3,0,0
37.3333333,0,0
37.3666667,0,0
37.4,0,0
37.4333333,0,0
37.4666667,0,0
37.5,0,0
37.5333333,0,0
37.5666667,0,0
37.6,0,0
37.6333333,0,0
37.6666667,0,0
37.7,0,0
37.7333333,0,0
37.7666667,0,0
37.8,0,0
37.8333333,0,0
37.8666667,0,0
37.9,0,0
37.9333333,0,0
37.9666667,0,0
38,0,0
38.0333333,0,0
38.0666667,0,0
38.1,0,0
38.1333333,0,0
38.1666667,0,0
38.2,0,0
38.2333333,0,0
38.2666667,0,0
38.3,0,0
38.3333333,0,0
38.3666667,0,0
38.4,0,0
38.4333333,0,0
38.4666667,0,0
38.5,0,0
38.5333333,0,0
38.5666667,0,0
38.6,0,0
38.6333333,0,0
38.6666667,0,0
38.7,0,0
38.7333333,0,0
38.7666667,0,0
38.8,0,0
38.8333333,0,0
38.8666667,0,0
38.9,0,0
38.9333333,0,0
38.9666667,0,0
39,0,0
39.0333333,0,0
39.0666667,0,0
39.1,0,0
39.1333333,0,0
39.1666667,0,0
39.2,0,0
39.2333333,0,0
39.2666667,0,0
39.3,0,0
39.3333333,0,0
39.3666667,0,0
39.4,0,0
39.4333333,0,0
39.4666667,0,0
39.5,0,0
39.5333333,0,0
39.5666667,0,0
39.6,0,0
39.6333333,0,0
39.6666667,0,0
39.7,0,0
39.7333333,0,0
39.7666667,0,0
39.8,0,0
39.8333333,0,0
39.8666667,0,0
39.9,0,0
39.9333333,0,0
39.9666667,0,0
40,0,0
40.0333333,0,0
40.0666667,0,0
40.1,0,0
40.1333333,0,0
40.1666667,0,0
40.2,0,0
40.2333333,0,0
40.2666667,0,0
40.3,0,0
40.3333333,0,0
40.3666667,0,0
40.4,0,0
40.4333333,0,0
40.4666667,0,0
40.5,0,0
40.5333333,0,0
40.5666667,0,0
40.6,0,0
40.6333333,0,0
40.6666667,0,0
40.7,0,0
40.7333333,0,0
40.7666667,0,0
40.8,0,0
40.8333333,0,0
40.8666667,0,0
40.9,0,0
40.9333333,0,0
40.9666667,0,0
41,0,0
41.0333333,0,0
41.0666667,0,0
41.1,0,0
41.1333333,0,0
41.1666667,0,0
41.2,0,0
41.2333333,0,0
41.2666667,0,0
41.3,0,0
41.3333333,0,0
41.3666667,0,0
41.4,0,0
41.4333333,0,0
41.4666667,0,0
41.5,0,0
41.5333333,0,0
41.5666667,0,0
41.6,0,0
41.6333333,0,0
41.6666667,0,0
41.7,0,0
41.7333333,0,0
41.7666667,0,0
41.8,0,0
41.8333333,0,0
41.8666667,0,0
41.9,0,0
41.9333333,0,0
41.9666667,0,0
42,0,0
42.0333333,0,0
42.0666667,0,0
42.1,0,0
42.1333333,0,0
42.1666667,0,0
42.2,0,0
42.2333333,0,0
42.2666667,0,0
42.3,0,0
42.3333333,0,0
42.3666667,0,0
42.4,0,0
42.4333333,0,0
42.4666667,0,0
42.5,0,0
42.5333333,0,0
42.5666667,0,0
42.6,0,0
42.6333333,0,0
42.6666667,0,0
42.7,0,0
42.7333333,0,0
42.7666667,0,0
42.8,0,0
42.8333333,0,0
42.8666667,0,0
42.9,0,0
42.9333333,0,0
42.9666667,0,0
43,0,0
43.0333333,0,0
43.0666667,0,0
43.1,0,0
43.1333333,0,0
43.1666667,0,0
43.2,0,0
43.2333333,0,0
43.2666667,0,0
43.3,0,0
43.3333333,0,0
43.3666667,0,0
43.4,0,0
43.4333333,0,0
43.4666667,0,0
43.5,0,0
43.5333333,0,0
43.5666667,0,0
43.6,0,0
43.6333333,0,0
43.6666667,0,0
43.7,0,0
43.7333333,0,0
43.7666667,0,0
43.8,0,0
43.8333333,0,0
43.8666667,0,0
43.9,0,0
43.9333333,0,0
43.9666667,0,0
44,0,0
44.0333333,0,0
44.0666667,0,0
44.1,0,0
44.1333333,0,0
44.1666667,0,0
44.2,0,0
44.2333333,0,0
44.2666667,0,0
44.3,0,0
44.3333333,0,0
44.3666667,0,0
44.4,0,0
44.4333333,0,0
44.4666667,0,0
44.5,0,0
44.5333333,0,0
44.5666667,0,0
44.6,0,0
44.6333333,0,0
44.6666667,0,0
44.7,0,0
44.7333333,0,0
44.7666667,0,0
44.8,0,0
44.8333333,0,0
44.8666667,0,0
44.9,0,0
44.9333333,0,0
44.9666667,0,0
45,0,0
45.0333333,0,0
45.0666667,0,0
45.1,0,0
45.1333333,0,0
45.1666667,0,0
45.2,0,0
45.2333333,0,0
45.2666667,0,0
45.3,0,0
45.3333333,0,0
45.3666667,0,0
45.4,0,0
45.4333333,0,0
45.4666667,0,0
45.5,0,0
45.5333333,0,0
45.5666667,0,0
45.6,0,0
45.6333333,0,0
45.6666667,0,0
45.7,0,0
45.7333333,0,0
45.7666667,0,0
45.8,0,0
45.8333333,0,0
45.8666667,0,0
45.9,0,0
45.9333333,0,0
45.9666667,0,0
46,0,0
46.0333333,0,0
46.0666667,0,0
46.1,0,0
46.1333333,0,0
46.1666667,0,0
46.2,0,0
46.2333333,0,0
46.2666667,0,0
46.3,0,0
46.3333333,0,0
46.3666667,0,0
46.4,0,0
46.4333333,0,0
46.4666667,0,0
46.5,0,0
46.5333333,0,0
46.5666667,0,0
46.6,0,0
46.6333333,0,0
46.6666667,0,0
46.7,0,0
46.7333333,0,0
46.7666667,0,0
46.8,0,0
46.8333333,0,0
46.8666667,0,0
46.9,0,0
46.9333333,0,0
46.9666667,0,0
47,0,0
47.0333333,0,0
47.0666667,0,0
47.1,0,0
47.1333333,0,0
47.1666667,0,0
47.2,0,0
47.2333333,0,0
47.2666667,0,0
47.3,0,0
47.3333333,0,0
47.3666667,0,0
47.4,0,0
47.4333333,0,0
47.4666667,0,0
47.5,0,0
47.5333333,0,0
47.5666667,0,0
47.6,0,0
47.6333333,0,0
47.6666667,0,0
47.7,0,0
47.7333333,0,0
47.7666667,0,0
47.8,0,0
47.8333333,0,0
47.8666667,0,0
47.9,0,0
47.9333333,0,0
47.9666667,0,0
48,0,0
48.0333333,0,0
48.0666667,0,0
48.1,0,0
48.1333333,0,0
48.1666667,0,0
48.2,0,0
48.2333333,0,0
48.2666667,0,0
48.3,0,0
48.3333333,0,0
48.3666667,0,0
48.4,0,0
48.4333333,0,0
48.4666667,0,0
48.5,0,0
48.5333333,0,0
48.5666667,0,0
48.6,0,0
48.6333333,0,0
48.6666667,0,0
48.7,0,0
48.7333333,0,0
48.7666667,0,0
48.8,0,0
48.8333333,0,0
48.8666667,0,0
48.9,0,0
48.9333333,0,0
48.9666667,0,0
49,0,0
49.0333333,0,0
49.0666667,0,0
49.1,0,0
49.1333333,0,0
49.1666667,0,0
49.2,0,0
49.2333333,0,0
49.2666667,0,0
49.3,0,0
49.3333333,0,0
49.3666667,0,0
49.4,0,0
49.4333333,0,0
49.4666667,0,0
49.5,0,0
49.5333333,0,0
49.5666667,0,0
49.6,0,0
49.6333333,0,0
49.6666667,0,0
49.7,0,0
49.7333333,0,0
49.7666667,0,0
49.8,0,0
49.8333333,0,0
49.8666667,0,0
49.9,0,0
49.9333333,0,0
49.9666667,0,0
50,0,0
50.0333333,0,0
50.0666667,0,0
50.1,0,0
50.1333333,0,0
50.1666667,0,0
50.2,0,0
50.2333333,0,0
